user_id,establishment_id,product_name,rating
18,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Tomate,3
105,Feira do Produtor da Candangolândia,Coco,4
10,Feira do Produtor de Samambaia,Maracujá,4
18,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Quiabo,2
142,Feira do Produtor do Núcleo Bandeirante,Tangerina,5
42,Feira da Agricultura Familiar - Plano Piloto,Cenoura,5
176,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Batata,4
166,Comper - Sudoeste,Alface,3
144,Supercei - Taguatinga,Uva,5
1,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Lichia,4
63,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Abacate,3
153,Feira do Produtor da Estrutural,Maracujá,3
192,Feira do Produtor do Riacho Fundo II,Goiaba,4
149,Feira do Produtor da Candangolândia,Repolho,3
41,Pão de Açúcar - Asa Sul,Lichia,3
56,Associação dos Produtores da Agricultura Familiar (Aspaf),Pimentão,5
116,Feira do Produtor do Sudoeste,Mamão,5
36,Associação dos Produtores da Agricultura Familiar (Aspaf),Maracujá,2
132,Feira do Produtor do Riacho Fundo II,Couve,3
101,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Pitaia,3
183,Feira do Produtor do Recanto das Emas,Limão,5
181,Sam's Club - Asa Norte,Chuchu,3
182,Feira do Produtor do Varjão,Gengibre,2
52,Feira do Produtor do Varjão,Abacate,3
61,Feira do Produtor do Riacho Fundo II,Tangerina,2
53,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Batata,5
44,Feira do Produtor do Itapoã,Cebola,4
54,Feira do Produtor do Recanto das Emas,Agrião,3
23,Big Box - Águas Claras,Pepino,3
65,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Lichia,5
188,Feira do Produtor do Lago Sul,Banana,3
94,Feira do Produtor do Sudoeste,Lichia,5
161,Assaí Atacadista - Taguatinga,Graviola,5
54,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Tangerina,4
49,Feira do Produtor de Planaltina,Agrião,4
106,Feira do Produtor da Estrutural,Manga,4
178,Feira do Produtor de Samambaia,Couve,3
93,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Repolho,4
116,Feira do Produtor do Guará,Tangerina,5
32,Feira do Produtor do Cruzeiro,Gengibre,3
36,Comper - Águas Claras,Coco,2
39,Feira do Produtor do Guará,Banana,4
78,Atacadão - Ceilândia,Cenoura,4
155,Comper - Águas Claras,Mandioca,4
53,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Abacate,4
26,Feira do Produtor do Riacho Fundo II,Goiaba,4
45,Feira do Produtor do Varjão,Alface,2
18,Feira do Produtor do Núcleo Bandeirante,Pitaia,4
102,Feira do Produtor do Gama,Repolho,3
170,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Atemóia,4
75,Assaí Atacadista - Taguatinga,Alface,3
29,Supercei - Ceilândia,Tangerina,2
67,Mercado Orgânico do CEASA,Repolho,5
14,Feira da Agricultura Familiar - Plano Piloto,Berinjela,3
132,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Atemóia,3
185,Feira do Produtor do Núcleo Bandeirante,Brócolis,3
70,Comper - Águas Claras,Limão,5
8,Feira do Produtor de Sobradinho,Tangerina,3
32,Supercei - Taguatinga,Repolho,3
82,Feira do Produtor de Ceilândia,Abóbora,3
13,Feira do Produtor do Cruzeiro,Manga,2
150,Comper - Águas Claras,Tangerina,5
120,Comper - Águas Claras,Limão,3
151,Feira do Produtor da Candangolândia,Abóbora,3
189,Mercado Orgânico do CEASA,Lichia,3
184,Feira do Produtor do Paranoá,Brócolis,5
29,Associação Agrícola do Distrito Federal e Ride (Agrifam),Pimentão,3
89,Feira do Produtor do Lago Sul,Coco,2
17,Pão de Açúcar - Asa Sul,Batata,4
115,Feira do Produtor de Taguatinga,Batata,3
48,Feira do Produtor do Paranoá,Cajamanga,2
157,Carrefour - Águas Claras,Banana,3
74,Extra - Asa Sul,Cebola,2
56,Feira do Produtor de Águas Claras,Uva,3
59,Feira do Produtor de Santa Maria,Banana,4
120,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Goiaba,3
136,Feira do Produtor do Núcleo Bandeirante,Abacate,4
48,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Chuchu,4
141,Associação dos Trabalhadores Rurais da Agricultura Familiar do Assentamento Chapadinha (Astraf),Manga,4
101,Feira do Produtor do Riacho Fundo,Brócolis,3
132,Feira do Produtor da Candangolândia,Pitaia,4
94,Pão de Açúcar - Asa Norte,Tomate,4
198,Extra - Asa Norte,Cenoura,4
60,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Quiabo,3
117,Feira do Produtor do Gama,Coco,5
127,Feira da Agricultura Familiar - Plano Piloto,Morango,2
102,Feira do Produtor de Brazlândia,Tangerina,4
101,Feira do Produtor do Núcleo Bandeirante,Uva,4
63,Associação Agrícola do Distrito Federal e Ride (Agrifam),Atemóia,5
141,Associação dos Produtores da Agricultura Familiar (Aspaf),Brócolis,3
180,Associação Agrícola do Distrito Federal e Ride (Agrifam),Pimentão,4
66,CEASA-DF,Berinjela,2
185,Extra - Asa Norte,Gengibre,2
120,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Repolho,2
25,Comper - Águas Claras,Tangerina,2
187,Feira do Produtor da Estrutural,Maracujá,4
56,Feira do Produtor do Lago Sul,Repolho,4
133,Pão de Açúcar - Asa Sul,Abóbora,3
98,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Mandioca,3
48,Big Box - Águas Claras,Mamão,2
183,Extra - Asa Sul,Agrião,4
126,Feira do Produtor do Lago Norte,Pitaia,3
1,Feira do Produtor de Vicente Pires,Agrião,5
57,Feira do Produtor do Lago Sul,Repolho,2
78,Feira do Produtor de Taguatinga,Batata,4
197,Feira do Produtor da Candangolândia,Graviola,2
119,Comper - Águas Claras,Manga,3
48,Feira do Produtor do Gama,Manga,3
137,Feira do Produtor do Riacho Fundo II,Coco,5
182,Comper - Sudoeste,Coco,3
131,Feira do Produtor do Lago Sul,Tangerina,4
26,Feira do Produtor do Guará,Lichia,4
113,Carrefour - Asa Norte,Cebola,3
142,Atacadão - Ceilândia,Batata,5
116,Atacadão - Ceilândia,Tangerina,4
57,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Batata,2
199,Carrefour - Águas Claras,Limão,4
48,Assaí Atacadista - Ceilândia,Alface,3
142,Feira do Produtor de Brazlândia,Gengibre,5
48,Pão de Açúcar - Asa Norte,Pimentão,3
53,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Berinjela,4
53,Mercado Orgânico do CEASA,Batata,3
28,Feira do Produtor do Jardim Botânico,Cenoura,3
18,Feira do Produtor de Ceilândia,Uva,4
167,Carrefour - Águas Claras,Manga,4
42,Atacadão - Ceilândia,Tomate,5
83,Feira do Produtor de Taguatinga,Atemóia,5
58,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Brócolis,4
168,Feira do Produtor de Vicente Pires,Uva,4
169,Feira do Produtor do Gama,Abóbora,3
20,Feira do Produtor de Brazlândia,Coco,4
133,Assaí Atacadista - Taguatinga,Atemóia,2
23,Feira do Produtor do Paranoá,Alface,2
194,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Quiabo,3
61,Atacadão - Taguatinga,Gengibre,3
194,Feira do Produtor do Riacho Fundo II,Abacate,3
197,Assaí Atacadista - Ceilândia,Agrião,3
102,Feira do Produtor de Brazlândia,Abacate,3
138,Feira do Produtor de São Sebastião,Pepino,5
64,Feira da Agricultura Familiar - Plano Piloto,Atemóia,3
168,Feira do Produtor do Guará,Chuchu,3
46,Feira do Produtor de Samambaia,Abacate,5
187,Feira do Produtor do Cruzeiro,Tangerina,5
12,Extra - Asa Norte,Alface,4
125,Assaí Atacadista - Taguatinga,Manga,2
172,Carrefour - Águas Claras,Morango,3
138,Walmart - Samambaia,Pimentão,5
6,Pão de Açúcar - Asa Norte,Lichia,4
17,Feira do Produtor do Itapoã,Repolho,5
11,Extra - Asa Sul,Mandioca,2
119,Feira do Produtor de Ceilândia,Uva,3
134,Assaí Atacadista - Ceilândia,Limão,4
28,Feira do Produtor de Ceilândia,Pepino,2
41,Feira do Produtor de Taguatinga,Batata,3
110,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Morango,3
172,Comper - Sudoeste,Cajamanga,3
144,Feira do Produtor do Lago Norte,Pitaia,4
72,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Atemóia,3
137,Feira da Agricultura Familiar - Plano Piloto,Agrião,4
164,Feira do Produtor de Vicente Pires,Pepino,4
50,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Mamão,3
160,Assaí Atacadista - Ceilândia,Manga,4
184,Feira do Produtor de São Sebastião,Repolho,4
38,Feira do Produtor de São Sebastião,Repolho,4
23,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Jiló,2
80,Feira do Produtor de Sobradinho,Limão,4
118,Feira do Produtor do Varjão,Limão,4
74,Feira do Produtor do Recanto das Emas,Chuchu,3
152,Feira do Produtor do Lago Norte,Cebola,4
90,Feira da Agricultura Familiar - Plano Piloto,Cenoura,5
36,Feira do Produtor de Ceilândia,Graviola,2
42,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Beterraba,5
101,Extra - Asa Sul,Uva,4
182,Feira do Produtor do Jardim Botânico,Mandioca,3
92,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Chuchu,3
132,Feira do Produtor de Taguatinga,Cajamanga,4
189,Supercei - Taguatinga,Limão,3
82,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Maracujá,3
5,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Banana,4
169,Extra - Asa Sul,Goiaba,4
75,Feira do Produtor da Candangolândia,Tomate,4
124,Super Maia - Sobradinho,Limão,4
162,Sam's Club - Asa Norte,Pitaia,3
12,Big Box - Águas Claras,Pitaia,3
189,Feira da Agricultura Familiar - Plano Piloto,Agrião,3
137,Feira do Produtor do Guará,Cenoura,4
118,Feira do Produtor de Vicente Pires,Jiló,4
45,Supercei - Taguatinga,Goiaba,2
144,Atacadão - Taguatinga,Beterraba,3
184,Feira do Produtor da Estrutural,Goiaba,5
48,Feira do Produtor do Gama,Graviola,2
21,Supercei - Ceilândia,Brócolis,3
36,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Lichia,3
157,Feira do Produtor de Vicente Pires,Chuchu,3
162,Mercado Orgânico do CEASA,Lichia,3
79,Feira do Produtor de Vicente Pires,Uva,4
186,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Goiaba,5
149,Associação Agrícola do Distrito Federal e Ride (Agrifam),Goiaba,4
3,Feira do Produtor do Recanto das Emas,Pimentão,2
48,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Brócolis,4
135,Assaí Atacadista - Taguatinga,Mamão,4
192,Feira do Produtor de Samambaia,Maracujá,4
175,Associação Agrícola do Distrito Federal e Ride (Agrifam),Goiaba,4
26,CEASA-DF,Repolho,4
62,Supercei - Sobradinho,Pitaia,3
163,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Tomate,2
191,Feira do Produtor do Recanto das Emas,Uva,2
148,Feira do Produtor do Paranoá,Alface,2
42,Carrefour - Asa Norte,Chuchu,5
25,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Banana,2
41,Extra - Asa Norte,Alface,3
132,Supercei - Taguatinga,Berinjela,3
60,Pão de Açúcar - Asa Sul,Brócolis,3
145,Assaí Atacadista - Taguatinga,Graviola,3
98,Assaí Atacadista - Taguatinga,Cenoura,4
129,Pão de Açúcar - Asa Sul,Pimentão,4
40,Feira do Produtor do Riacho Fundo II,Graviola,3
200,Feira do Produtor do Riacho Fundo II,Mamão,3
72,Comper - Sudoeste,Cajamanga,4
92,Feira do Produtor do Riacho Fundo II,Pitaia,4
28,Feira do Produtor do Sudoeste,Quiabo,3
25,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Couve,3
21,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Abóbora,4
147,Feira do Produtor do Recanto das Emas,Mandioca,4
200,Atacadão - Ceilândia,Manga,3
165,Associação dos Produtores da Agricultura Familiar (Aspaf),Coco,3
104,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Manga,4
86,Feira do Produtor do Lago Sul,Morango,3
44,Supercei - Taguatinga,Maracujá,4
47,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Chuchu,3
184,Super Maia - Sobradinho,Maracujá,4
68,Feira do Produtor do Varjão,Quiabo,2
144,Feira da Agricultura Familiar - Plano Piloto,Tangerina,4
113,Atacadão - Taguatinga,Cenoura,3
24,Feira do Produtor de Ceilândia,Morango,3
157,Feira do Produtor de Brazlândia,Morango,4
24,Feira do Produtor de Vicente Pires,Cenoura,3
103,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Repolho,3
154,Extra - Asa Norte,Abóbora,3
93,Feira do Produtor de Planaltina,Cajamanga,4
118,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Tomate,4
180,Walmart - Samambaia,Atemóia,4
197,Sam's Club - Asa Norte,Alface,3
39,Feira do Produtor do Jardim Botânico,Mamão,4
159,Feira do Produtor do Varjão,Banana,4
165,Pão de Açúcar - Asa Sul,Cenoura,3
189,Pão de Açúcar - Asa Norte,Atemóia,3
172,Supercei - Taguatinga,Mandioca,3
149,Feira do Produtor do Gama,Berinjela,3
151,Supercei - Sobradinho,Tomate,4
183,Feira do Produtor da Estrutural,Manga,5
95,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Cebola,3
5,Comper - Sudoeste,Graviola,3
49,Feira do Produtor do Itapoã,Chuchu,5
21,Feira do Produtor do Riacho Fundo II,Lichia,5
164,Super Maia - Taguatinga,Chuchu,4
162,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Pimentão,3
168,Feira do Produtor do Gama,Atemóia,4
179,Carrefour - Asa Norte,Manga,3
24,Carrefour - Asa Norte,Pepino,3
56,Feira do Produtor do Lago Sul,Tangerina,4
51,Pão de Açúcar - Asa Norte,Mamão,3
43,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Manga,5
155,Comper - Sudoeste,Cajamanga,4
199,Feira do Produtor de Sobradinho,Atemóia,4
99,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Cebola,2
138,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Chuchu,4
79,Feira do Produtor do Varjão,Mamão,5
70,Feira do Produtor de Santa Maria,Pimentão,5
188,Super Maia - Taguatinga,Morango,4
77,Walmart - Samambaia,Lichia,4
4,Supercei - Taguatinga,Lichia,3
153,Feira do Produtor do Riacho Fundo,Tangerina,3
50,Super Maia - Sobradinho,Batata,3
83,Extra - Asa Norte,Uva,3
152,Supercei - Ceilândia,Repolho,4
185,Feira do Produtor de Samambaia,Chuchu,3
81,Feira do Produtor do Park Way,Atemóia,4
90,Feira do Produtor do Guará,Cenoura,5
73,Atacadão - Taguatinga,Atemóia,5
82,Associação dos Produtores Rurais Novo Horizonte Betinho (Aspronte),Goiaba,3
179,Extra - Asa Sul,Repolho,4
184,Sam's Club - Asa Norte,Quiabo,4
159,Associação dos Produtores da Agricultura Familiar (Aspaf),Atemóia,4
38,Feira do Produtor de São Sebastião,Abacate,3
165,Super Maia - Taguatinga,Tangerina,3
158,Feira do Produtor do Riacho Fundo II,Lichia,3
139,Associação dos Produtores da Agricultura Familiar (Aspaf),Coco,3
81,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Mandioca,4
124,Feira do Produtor de São Sebastião,Abacate,4
144,Extra - Asa Sul,Cenoura,3
135,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Beterraba,4
30,Big Box - Águas Claras,Uva,4
150,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Mandioca,4
136,Atacadão - Taguatinga,Brócolis,2
161,Feira do Produtor de Vicente Pires,Abóbora,4
150,Feira do Produtor do Riacho Fundo II,Goiaba,4
68,Feira do Produtor do Lago Sul,Manga,3
48,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Atemóia,3
142,Feira do Produtor de Sobradinho,Cenoura,4
118,Feira do Produtor de Brazlândia,Alface,4
181,Sam's Club - Asa Norte,Lichia,4
27,Feira do Produtor de Santa Maria,Jiló,4
57,Atacadão - Ceilândia,Agrião,2
35,Pão de Açúcar - Asa Sul,Abóbora,5
195,Mercado Orgânico do CEASA,Abóbora,3
10,Comper - Águas Claras,Goiaba,5
61,Feira do Produtor do Paranoá,Beterraba,3
180,Feira do Produtor do Sudoeste,Maracujá,4
69,Feira do Produtor de Planaltina,Beterraba,3
26,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Cebola,4
140,Associação de Agricultores Familiares da Eco Comunidade do Assentamento 15 de Agosto (Afeca),Abacate,3
139,Feira do Produtor da Estrutural,Goiaba,3
178,Pão de Açúcar - Asa Sul,Beterraba,3
199,Carrefour - Asa Norte,Agrião,5
125,Extra - Asa Sul,Gengibre,3
109,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Abóbora,2
9,Feira do Produtor do Park Way,Uva,4
9,Feira do Produtor de Ceilândia,Chuchu,3
159,Associação Agrícola do Distrito Federal e Ride (Agrifam),Alface,5
90,Supercei - Taguatinga,Graviola,4
177,Extra - Asa Norte,Tomate,4
200,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Uva,3
36,Feira do Produtor da Estrutural,Pitaia,3
195,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Agrião,4
23,Feira do Produtor de Ceilândia,Chuchu,4
160,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Cenoura,3
140,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Uva,2
177,Feira do Produtor do Lago Sul,Agrião,4
168,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Agrião,3
138,Feira do Produtor de Samambaia,Chuchu,4
10,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Jiló,4
65,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Graviola,5
159,Feira do Produtor de Taguatinga,Uva,4
102,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Cenoura,2
64,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Brócolis,3
34,Feira do Produtor do Recanto das Emas,Limão,3
60,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Repolho,3
18,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Chuchu,4
158,Feira do Produtor do Riacho Fundo II,Limão,2
117,Feira do Produtor do Varjão,Berinjela,3
26,Big Box - Águas Claras,Pepino,3
185,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Agrião,3
145,Feira da Agricultura Familiar - Plano Piloto,Berinjela,4
166,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Mandioca,3
167,Walmart - Samambaia,Lichia,5
63,Feira do Produtor de Sobradinho,Abacate,3
193,Atacadão - Ceilândia,Agrião,5
196,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Couve,3
9,Pão de Açúcar - Asa Norte,Tomate,3
58,Extra - Asa Norte,Manga,4
194,Feira do Produtor de Vicente Pires,Pepino,3
22,CEASA-DF,Beterraba,5
40,Feira do Produtor de Planaltina,Beterraba,2
183,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Cebola,4
64,Super Maia - Taguatinga,Cajamanga,4
118,Carrefour - Asa Norte,Pepino,5
143,Associação Agrícola do Distrito Federal e Ride (Agrifam),Maracujá,3
136,Feira do Produtor de Ceilândia,Brócolis,3
70,Feira do Produtor do Riacho Fundo,Pepino,5
24,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Morango,2
10,Extra - Asa Sul,Mamão,4
133,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Agrião,3
106,Super Maia - Sobradinho,Graviola,4
36,Feira do Produtor de Santa Maria,Brócolis,3
78,Feira do Produtor do Itapoã,Abóbora,4
76,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Pimentão,5
102,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Atemóia,3
162,Feira do Produtor do Recanto das Emas,Maracujá,2
156,Extra - Asa Norte,Abacate,2
60,Feira do Produtor de Santa Maria,Mandioca,2
185,Atacadão - Ceilândia,Goiaba,3
5,Comper - Águas Claras,Batata,3
79,Supercei - Ceilândia,Coco,4
36,Feira do Produtor do Jardim Botânico,Mamão,3
170,Feira da Agricultura Familiar - Plano Piloto,Tangerina,4
73,Feira do Produtor de Sobradinho,Pepino,3
119,Feira do Produtor do Varjão,Couve,5
61,Supercei - Taguatinga,Tangerina,2
49,Atacadão - Ceilândia,Morango,3
141,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Alface,4
135,Cooperativa Mista da Agricultura Familiar do Meio Ambiente e da Cultura do Brasil (Coopbrasil),Quiabo,4
55,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Goiaba,5
108,Feira do Produtor de Águas Claras,Abóbora,5
43,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Banana,4
155,Associação Agrícola do Distrito Federal e Ride (Agrifam),Abóbora,3
185,Feira do Produtor de Samambaia,Couve,3
123,Feira do Produtor do Riacho Fundo II,Goiaba,3
3,Feira do Produtor de Brazlândia,Berinjela,3
98,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Graviola,5
3,Feira do Produtor de Brazlândia,Gengibre,3
73,Pão de Açúcar - Asa Norte,Lichia,5
61,Comper - Sudoeste,Coco,3
173,Feira do Produtor do Lago Sul,Cajamanga,4
17,Feira da Agricultura Familiar - Plano Piloto,Lichia,5
70,Comper - Águas Claras,Couve,5
101,"Associação Mista dos Agricultores Familiares, Orgânicos e Produtores Rurais do DF e Entorno (Amista)",Brócolis,3
112,Feira do Produtor de Brazlândia,Morango,4
78,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Tomate,5
131,Feira do Produtor do Jardim Botânico,Couve,3
118,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Lichia,4
30,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Cebola,4
76,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Batata,4
114,Mercado Orgânico do CEASA,Quiabo,4
70,Atacadão - Ceilândia,Alface,3
122,Feira do Produtor do Lago Norte,Abacate,3
60,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Manga,3
114,Feira do Produtor do Cruzeiro,Manga,5
196,Feira do Produtor de Santa Maria,Pitaia,2
192,Supercei - Sobradinho,Goiaba,4
103,Associação dos Produtores de Hortigranjeiros do Distrito Federal (Asphor),Pitaia,3
144,Walmart - Samambaia,Mamão,5
51,Feira do Produtor de Samambaia,Mamão,4
159,Feira do Produtor de Santa Maria,Quiabo,5
64,Associação dos Produtores Rurais Orgânicos e Convencionais do Distrito Federal e Entorno (Asproc),Brócolis,3
148,Feira do Produtor do Cruzeiro,Quiabo,3
99,Feira do Produtor de Taguatinga,Berinjela,2
157,Assaí Atacadista - Taguatinga,Manga,3
155,Extra - Asa Sul,Cenoura,4
183,Feira do Produtor do Recanto das Emas,Uva,5
125,Feira do Produtor de Sobradinho,Limão,3
41,Feira do Produtor de Taguatinga,Couve,4
191,Feira do Produtor do Lago Norte,Atemóia,2
42,Carrefour - Asa Norte,Uva,5
144,Supercei - Ceilândia,Chuchu,5
93,Mercado Orgânico do CEASA,Couve,5
48,Feira do Produtor da Estrutural,Chuchu,3
98,Assaí Atacadista - Taguatinga,Maracujá,5
73,Feira do Produtor do Núcleo Bandeirante,Cebola,2
23,Feira do Produtor de Ceilândia,Gengibre,3
110,Supercei - Sobradinho,Coco,2
195,Feira do Produtor do Park Way,Brócolis,3
169,Feira do Produtor do Park Way,Abacate,3
61,Cooperativa de Agricultura Familiar Mista do Distrito Federal (Coopermista),Pepino,2
121,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Brócolis,3
164,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Atemóia,3
200,Cooperativa Agropecuária e Industrial do Rio Preto (Coopari),Goiaba,3
137,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Banana,4
134,Feira do Produtor do Guará,Batata,5
143,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Pimentão,3
19,Feira do Produtor de Sobradinho,Jiló,4
90,Feira do Produtor de Brazlândia,Morango,4
85,Cooperativa dos Produtores Rurais do PAD-DF (Coopadf),Pepino,4
128,Feira do Produtor do Riacho Fundo II,Manga,5
191,Supercei - Ceilândia,Tangerina,2
159,Pão de Açúcar - Asa Sul,Alface,4
121,Cooperativa de Produção Agropecuária dos Assentados e Pequenos Produtores Rurais do Distrito Federal e Entorno (Coopercal),Repolho,3
153,Assaí Atacadista - Taguatinga,Beterraba,3
109,Feira do Produtor do Riacho Fundo,Brócolis,4
8,Feira do Produtor da Candangolândia,Agrião,3
68,Mercado Orgânico do CEASA,Lichia,3
8,Feira do Produtor do Park Way,Mamão,2
169,Sam's Club - Asa Norte,Batata,3
114,Supercei - Ceilândia,Graviola,5
151,Atacadão - Taguatinga,Goiaba,3
86,Cooperativa dos Produtores Rurais de Brazlândia (Coopabra),Graviola,3
90,Feira do Produtor do Lago Sul,Lichia,5
56,Feira do Produtor do Lago Sul,Cajamanga,3
29,"Cooperativa de Trabalho, Consultoria, Instrutoria e Serviços para o Desenvolvimento Agropecuário, Econômico e Social (Agrocoop)",Lichia,4
161,Sam's Club - Asa Norte,Couve,5
63,Cooperativa Agrícola da Região de Planaltina (Cootaquara),Brócolis,4
159,Feira do Produtor de Brazlândia,Chuchu,5
76,Feira do Produtor do Lago Sul,Manga,5
162,Feira do Produtor do Jardim Botânico,Couve,3
151,Associação dos Produtores Rurais de Alexandre Gusmão (Asspag),Banana,3
66,Assaí Atacadista - Taguatinga,Atemóia,3
64,Feira do Produtor de Vicente Pires,Alface,3
